incident_date,letter_date,school,cases_count,no_case_count,incident_text,school_level,school_name_long,state_school_id,lea_name,lea_id,level,grades,ward,charter_status,phone,address
2021-10-07,2021-10-08,Excel,1,True,"A letter to the Excel-Academy community was sent on October 8, 2021, notifying them of a positive COVID-19 case in the building on October 7, 2021.",PK-8,Excel Academy,318.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,8,DCPS,(202) 373-0097,"2501 Martin Luther King, Jr. Ave. SE, WASHINGTON, DC 20020"
2021-10-07,2021-10-07,Patterson,1,True,"A letter to the Patterson community was sent on October 7, 2021, notifying them of a positive COVID-19 case in the building on October 7, 2021.",Elementary,Patterson Elementary School,294.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 939-5280,"4399 South Capitol Terr. SW, WASHINGTON, DC 20032"
2021-10-04,2021-10-13,Ballou,1,True,"A letter to the Ballou community was sent on October 13, 2021, notifying them of a positive COVID-19 case in the building on October 4, 2021.",High,Ballou High School,452.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 645-3400,"3401 4th St. SE, WASHINGTON, DC 20032"
2021-10-04,2021-10-12,Turner,1,True,"A letter to the Turner community was sent on October 12, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021 and another on October 4, 2021.",Elementary,Turner Elementary School,329.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3470,"3264 Stanton Rd. SE, WASHINGTON, DC 20032"
2021-10-05,2021-10-12,Hardy,1,True,"A letter to the Hardy community was sent on October 12, 2021, notifying them of a positive COVID-19 case in the building on October 5, 2021.",Middle,Hardy Middle School,246.0,District of Columbia Public Schools,1.0,Middle,6 - 8,2,DCPS,(202) 729-4350,"1819 35th St. NW, WASHINGTON, DC 20007"
2021-10-05,2021-10-11,Nalle,1,False,"A letter to the Nalle community was sent on October 11, 2021, notifying them of one positive COVID-19 case in the building on October 5, 2021.",Elementary,Nalle Elementary School,288.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6280,"219 50th St. SE, WASHINGTON, DC 20019"
2021-10-05,2021-10-12,Whittier,1,True,"A letter to the Whittier community was sent on October 12, 2021, notifying them of a positive COVID-19 case in the building on October 5, 2021.",Elementary,Whittier Elementary School,338.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6156,"6201 5th St. NW, WASHINGTON, DC 20011"
2021-10-06,2021-10-13,Amidon-Bowen,2,False,"A letter to the Amidon-Bowen community was sent on October 13, 2021, notifying them of two positive COVID-19 cases in the building on October 6, 2021.",Elementary,Amidon-Bowen Elementary School,203.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 724-4867,"401 I St. SW, WASHINGTON, DC 20024"
2021-10-06,2021-10-13,Beers,1,False,"A letter to the Beers community was sent on October 13, 2021, notifying them of one positive COVID-19 case in the building on October 6, 2021.",Elementary,Beers Elementary School,206.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 939-4800,"3600 Alabama Ave. SE, WASHINGTON, DC 20020"
2021-10-06,2021-10-11,Bunker Hill,1,False,"A letter to the Bunker Hill community was sent on October 11, 2021, notifying them of one positive COVID-19 case in the building on October 6, 2021.",Elementary,Bunker Hill Elementary School,219.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,5,DCPS,(202) 576-6095,"1401 Michigan Ave NE, WASHINGTON, DC 20017"
2021-10-06,2021-10-11,CHEC,1,True,"A letter to the CHEC community was sent on October 11, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021.",6-12,Columbia Heights Education Campus,442.0,District of Columbia Public Schools,1.0,6-12,6 - 12,1,DCPS,(202) 939-7700,"3101 16th St. NW, WASHINGTON, DC 20010"
2021-10-06,2021-10-14,CHEC,1,True,"A letter to the CHEC community was sent on October 14, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021.",6-12,Columbia Heights Education Campus,442.0,District of Columbia Public Schools,1.0,6-12,6 - 12,1,DCPS,(202) 939-7700,"3101 16th St. NW, WASHINGTON, DC 20010"
2021-10-06,2021-10-13,Eliot-Hine,1,True,"A letter to the Eliot-Hine community was sent on October 13, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021. ",Middle,Eliot-Hine Middle School,407.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 939-5380,"1830 Constitution Ave. NE, WASHINGTON, DC 20002"
2021-10-06,2021-10-12,Garrison,2,False,"A letter to the Garrison community was sent on October 12, 2021, notifying them of two positive COVID-19 cases in the building on October 6, 2021.",Elementary,Garrison Elementary School,239.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,2,DCPS,(202) 673-7263,"1200 S St. NW, WASHINGTON, DC 20009"
2021-10-06,2021-10-12,Hendley,1,False,"A letter to the Hendley community was sent on October 12, 2021, notifying them of one positive COVID-19 case in the building on October 6, 2021.",Elementary,Hendley Elementary School,249.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3450,"425 Chesapeake St. SE, WASHINGTON, DC 20032"
2021-10-06,2021-10-13,MacFarland,1,True,"A letter to the MacFarland community was sent on October 13, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021.",Middle,MacFarland Middle School,420.0,District of Columbia Public Schools,1.0,Middle,6 - 8,4,DCPS,(202) 671-6033,"4400 Iowa Ave. NW, WASHINGTON, DC 20011"
2021-10-06,2021-10-12,Maury,1,True,"A letter to the Maury community was sent on October 12, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021.",Elementary,Maury Elementary School,274.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 698-3838,"1250 Constitution Ave. NE, WASHINGTON, DC 20002"
2021-10-06,2021-10-14,McKinley MS,2,False,"A letter to the McKinley Middle School community was sent on October 14, 2021, notifying them of two positive COVID-19 cases in the building on October 6, 2021.",Unknown,McKinley Middle School,435.0,District of Columbia Public Schools,1.0,Middle,6 - 8,5,DCPS,(202) 281-3950,"151 T. St. NE, WASHINGTON, DC 20002"
2021-10-06,2021-10-12,SWW @Goding,1,True,"A letter to the SWW @Goding community was sent on October 12, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021.",Unknown,,,,,,,Unk,,,
2021-10-06,2021-10-11,Simon,2,False,"A letter to the Simon community was sent on October 11, 2021, notifying them of two positive COVID-19 cases in the building on October 6, 2021.",Elementary,Simon Elementary School,315.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3360,"401 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-10-06,2021-10-11,Turner,1,True,"A letter to the Turner community was sent on October 11, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021 and another on October 7, 2021.",Elementary,Turner Elementary School,329.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3470,"3264 Stanton Rd. SE, WASHINGTON, DC 20032"
2021-10-06,2021-10-12,Turner,1,True,"A letter to the Turner community was sent on October 12, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021 and another on October 4, 2021.",Elementary,Turner Elementary School,329.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3470,"3264 Stanton Rd. SE, WASHINGTON, DC 20032"
2021-10-06,2021-10-12,Van Ness,1,True,"A letter to the Van Ness community was sent on October 12, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021.",Elementary,Van Ness Elementary School,331.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 727-4314,"1150 5th St SE, WASHINGTON, DC 20003"
2021-10-07,2021-10-11,Turner,1,True,"A letter to the Turner community was sent on October 11, 2021, notifying them of a positive COVID-19 case in the building on October 6, 2021 and another on October 7, 2021.",Elementary,Turner Elementary School,329.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3470,"3264 Stanton Rd. SE, WASHINGTON, DC 20032"
2021-10-12,2021-10-14,Aiton,1,True,"A letter to the Aiton community was sent on October 14, 2021, notifying them of a positive COVID-19 case in the building on October 12, 2021.",Elementary,Aiton Elementary School,202.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6060,"533 48th Pl. NE, WASHINGTON, DC 20019"
2021-10-12,2021-10-19,Anacostia,1,True,"A letter to the Anacostia community was sent on October 19, 2021, notifying them of a positive COVID-19 case in the building on October 12, 2021. ",High,Anacostia High School,450.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 698-2155,"1601 16th St. SE, WASHINGTON, DC 20020"
2021-10-12,2021-10-15,Burrville,1,True,"A letter to the Burrville community was sent on October 15, 2021, notifying them of a positive COVID-19 case in the building on October 12, 2021.",Elementary,Burrville Elementary School,221.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6020,"801 Division Ave. NE, WASHINGTON, DC 20019"
2021-10-12,2021-10-17,CHEC,1,True,"A letter to the CHEC community was sent on October 17, 2021, notifying them of a positive COVID-19 case in the building on October 12, 2021.",6-12,Columbia Heights Education Campus,442.0,District of Columbia Public Schools,1.0,6-12,6 - 12,1,DCPS,(202) 939-7700,"3101 16th St. NW, WASHINGTON, DC 20010"
2021-10-12,2021-10-13,Dunbar,1,True,"A letter to the Dunbar High School community was sent on October 13, 2021, notifying them of a positive COVID-19 case in the building on October 12, 2021.",High,Dunbar High School,467.0,District of Columbia Public Schools,1.0,High,9 - 12,5,DCPS,(202) 698-3762,"101 N St. NW, WASHINGTON, DC 20001"
2021-10-12,2021-10-20,Eastern,1,True,"A letter to the Eastern community was sent on October 20, 2021, notifying them of a positive COVID-19 case in the building on October 12, 2021.",High,Eastern High School,457.0,District of Columbia Public Schools,1.0,High,9 - 12,6,DCPS,(202) 698-4500,"1700 East Capitol St. NE, WASHINGTON, DC 20003"
2021-10-12,2021-10-14,Wells,1,True,"A letter to the Ida B. Wells community was sent on October 14, 2021, notifying them of a positive COVID-19 case in the building on October 12, 2021.",Middle,Ida B. Wells Middle School,1071.0,District of Columbia Public Schools,1.0,Middle,6 - 8,4,DCPS,(202) 671-0693,"405 Sheridan St. NW, WASHINGTON, DC 20011"
2021-10-12,2021-10-13,Jefferson,1,True,"A letter to the Jefferson community was sent on October 13, 2021, notifying them of a positive COVID-19 case in the building on October 12, 2021.",Middle,Jefferson Middle School Academy,433.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 729-3270,"801 7th St. SW, WASHINGTON, DC 20024"
2021-10-12,2021-10-15,Jefferson,1,False,"A letter to the Jefferson community was sent on October 15, 2021, notifying them of two positive COVID-19 cases in the building on October 12, and October 13, respectively.",Middle,Jefferson Middle School Academy,433.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 729-3270,"801 7th St. SW, WASHINGTON, DC 20024"
2021-10-12,2021-10-15,Ketcham,1,False,"A letter to the Ketcham community was sent on October 15, 2021, notifying them of one positive COVID-19 case in the building on October 12, 2021.",Elementary,Ketcham Elementary School,257.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 698-1122,"1919 15th St. SE, WASHINGTON, DC 20020"
2021-10-12,2021-10-15,Sousa,2,False,"A letter to the Sousa community was sent on October 15, 2021, notifying them of two positive COVID-19 cases in the building on October 12, 2021.",Middle,Sousa Middle School,427.0,District of Columbia Public Schools,1.0,Middle,6 - 8,7,DCPS,(202) 729-3260,"3650 Ely Pl. SE, WASHINGTON, DC 20019"
2021-10-13,2021-10-15,Amidon-Bowen,1,True,"A letter to the Amidon-Bowen community was sent on October 15, 2021, notifying them of a positive COVID-19 case in the building on October 13, 2021.",Elementary,Amidon-Bowen Elementary School,203.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 724-4867,"401 I St. SW, WASHINGTON, DC 20024"
2021-10-13,2021-10-14,Deal,1,True,"A letter to the Deal community was sent on October 14, 2021, notifying them of a positive COVID-19 case in the building on October 13, 2021.",Middle,Deal Middle School,405.0,District of Columbia Public Schools,1.0,Middle,6 - 8,3,DCPS,(202) 939-2010,"3815 Fort Dr. NW, WASHINGTON, DC 20016"
2021-10-13,2021-10-15,Excel,2,False,"A letter to the Excel Academy community was sent on October 15, 2021, notifying them of two positive COVID-19 cases in the building on October 13, respectively. ",PK-8,Excel Academy,318.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,8,DCPS,(202) 373-0097,"2501 Martin Luther King, Jr. Ave. SE, WASHINGTON, DC 20020"
2021-10-13,2021-10-15,Hart,2,False,"A letter to the Hart community was sent on October 15, 2021, notifying them of two positive cases of COVID-19 in the building on October 13, 2021.",Middle,Hart Middle School,413.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 671-6426,"601 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-10-13,2021-10-14,Hyde-Addison,1,True,"A letter to the Hyde-Addison community was sent on October 14, 2021, notifying them of a positive COVID-19 case in the building on October 13, 2021.",Unknown,Hyde-Addison Elementary School,252.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,2,DCPS,(202) 282-0170,"3219 O St. NW, WASHINGTON, DC 20007"
2021-10-13,2021-10-14,Janney,2,False,"A letter to the Janney community was sent on October 14, 2021, notifying them of two positive COVID-19 cases in the building on October 13, 2021.",Elementary,Janney Elementary School,254.0,District of Columbia Public Schools,1.0,Elementary,PK4 - 5,3,DCPS,(202) 282-0110,"4130 Albemarle St. NW, WASHINGTON, DC 20016"
2021-10-13,2021-10-15,Jefferson,1,False,"A letter to the Jefferson community was sent on October 15, 2021, notifying them of two positive COVID-19 cases in the building on October 12, and October 13, respectively.",Middle,Jefferson Middle School Academy,433.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 729-3270,"801 7th St. SW, WASHINGTON, DC 20024"
2021-10-13,2021-10-15,Raymond,1,True,"A letter to the Raymond community was sent on October 15, 2021, notifying them of a positive COVID-19 case in the building on October 13, 2021.",Elementary,Raymond Elementary School,302.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6236,"2501 11th Street, NW, WASHINGTON, DC 20001"
2021-10-13,2021-10-14,Simon,1,False,"A letter to the Simon community was sent on October 14, 2021, notifying them of one positive COVID-19 case in the building on October 13, 2021.",Elementary,Simon Elementary School,315.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3360,"401 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-10-13,2021-10-18,Smothers,2,False,"A letter to the Smothers community was sent on October 18, 2021, notifying them of two positive COVID-19 cases in the building on October 13, 2021.",Elementary,Smothers Elementary School,322.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 939-3600,"1300 44th St. NE, WASHINGTON, DC 20019"
2021-10-13,2021-10-20,Tyler,1,True,"A letter to the Tyler community was sent on October 20, 2021, notifying them of a positive COVID-19 case in the building on October 13, 2021.",Elementary,Tyler Elementary School,330.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 939-4810,"1001 G St. SE, WASHINGTON, DC 20003"
